answer_id,attempt_id,question_id,q_num,max_points,old_points,old_reasoning
fd32cf19-daeb-4415-9e79-738eaca7d6b9,bf77a01c-04f7-4d94-9f8c-1ca1550f59b4,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,3.5,"[full] The student names two valid conditions: dense interactions (lots of user preference data enabling collaborative filtering) and cheap mistakes (a wrong song has little loss vs. a loan default being costly). Both have a Spotify-vs-loan contrast, though the first condition is framed slightly more as 'collaborative filtering works' than explicitly as dense interactions per user. The cheap-mistakes contrast is clearly articulated. Minor deduction for the first condition being a bit fuzzy, but the contrast logic is sound."
1955e9dc-c5fb-4e8b-9588-63a630e3f4ea,bf77a01c-04f7-4d94-9f8c-1ca1550f59b4,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,4,"[strong] The student clearly identifies the aggregate vs subgroup mismatch ('overall average across the entire platform' vs engineering subgroup performance) and requests a specific, appropriate breakdown (precision/recall by job category). However, they don't explicitly connect this to the shipping decision — i.e., that the action happens at the recruiter/job-category level, so the metric should match that unit. This fits the 'strong' tier where the connection to the decision is implicit."
3bc34ca8-4357-4eb6-b912-2400ea39436b,bf77a01c-04f7-4d94-9f8c-1ca1550f59b4,851e31ca-15ec-4b77-9358-e186b2031428,32,5,4.5,"[full] The student names Simpson's paradox/confounding, asks the right diagnostic question (break survival rates down by case severity), and explains the mechanism (lower aggregate may reflect harder patient population). They imply but don't explicitly state the consequence of reassigning — that the hospital could remove its best critical-case doctor. Strong answer that essentially meets the full-credit criteria with only a minor gap on explicitly naming the consequence."
e0eda66c-586e-423b-8ef1-046f3d5a71a0,bf77a01c-04f7-4d94-9f8c-1ca1550f59b4,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] The student correctly answers 'lower than 0.5', explicitly identifies the cost asymmetry ($800 vs $20), and connects the lower threshold to the action (higher recall, catching more fraud at the cost of more false alarms). The reasoning is clear and complete per the full-credit rubric, even without computing the breakeven."
0384f08a-56e8-4f94-8208-c98856af3cfc,bf77a01c-04f7-4d94-9f8c-1ca1550f59b4,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,4,"[strong] The student clearly identifies the closed-loop/feedback mechanism (popular songs get recommended more, get more clicks, get recommended more) and proposes a solid mitigation (exploration / diversity injection). However, they don't explicitly explain why standard metrics still look good — i.e., that the model is evaluated only on the items it surfaces and is silent on the long tail. This matches the 'strong' tier at 4 points."
b3456a79-5b6a-4a9a-b3f5-9dd6a8827afd,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,4,"[full] The student clearly defines unit of observation as what each row represents and provides a concrete, valid example of two different units (transaction vs customer) derivable from the same retail dataset. Both required elements of the rubric are fully satisfied."
e0edbc7d-e09d-4d04-89b8-8451c655e89f,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,4,"[full] The student clearly identifies the selection mechanism (rejected applicants disappear from outcome data) and explains the compounding consequence (each retraining cycle narrows the population further, reinforcing the model's existing definition of a 'safe' applicant). They explicitly name the feedback loop and note that bias strengthens over time without anyone programming it. This meets both criteria for full credit."
8e790771-3659-408a-b314-9ddcd6f93b35,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,4,[full] The student articulates the core insight that the conclusion depends on what's in the model ('what is being held constant and what unit of observation'). They explicitly unify all three phenomena as showing the same underlying operation — that adding/holding a variable can change or reverse the pattern. This matches the full-credit criteria of recognizing all three as facets of one operation expressed in plain language.
dc0212eb-d692-4541-aff4-8aee6ab1ba3e,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,4,"[full] The student correctly identifies that the gender coefficient was absorbing training-attendance differences and that within the same attendance level, gender no longer predicts promotion. They also explicitly shift the diagnosis upstream, noting bias may operate earlier in the pipeline at the access-to-training stage rather than at the promotion decision. This hits both rubric components for full credit."
b1fa59c7-9fe7-46f0-8800-0e34f320c9f5,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,59aea710-0446-4698-9f69-e90e69d11a15,25,4,4,[full] The student clearly defines bias as systematic error from simplifying assumptions and variance as sensitivity to training data fluctuations. They correctly explain why the two are not interchangeable (different sources). They provide a valid fix for each: increase model complexity for bias and regularization for variance. Meets all criteria for full credit.
40764272-da0f-49a5-a3cd-52ad0484c5bb,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,4,"[full] The student clearly articulates that perfect training fit could just be memorization of noise/quirks rather than learning the underlying relationship, which captures the multiple-rules-fit-same-data idea in plain language. They also connect this directly to the train/test split's purpose: held-out data reveals whether the model generalizes versus memorized. Both rubric components for full credit are satisfied."
a0013d5b-6fc5-4db4-a7b4-aedf8d9cdef0,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,4,"[full] The student clearly articulates the conceptual point that residuals can carry signal (hidden value, celebrity appeal) rather than just being error. They provide the soccer auction example with the correct interpretation — residual as celebrity/brand appeal — and connect it to a business use case. This meets both the conceptual and concrete-example criteria for full credit."
d76cc084-d9f2-4032-8dee-0114a1b1e372,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,e1ee87df-b151-4757-8f10-071290f018df,28,4,4,"[full] The student correctly frames both sides: high recall when missing a positive is costly, high precision when acting on a false positive is expensive/intrusive. Both examples are concrete and plausible — fraud detection for recall and high-value sales prospecting for precision. The reasoning is sound and clearly articulated."
b6946741-6ac1-4674-8cd5-0cb64392fb89,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,4,[full] The student clearly describes the distance-flattening mechanism ('distances between customers stop being meaningful and nearly everyone looks equally far apart') and explains the consequence for nearest-neighbor and recommendation tasks. They also correctly name the curse of dimensionality. This satisfies both the mechanism and naming requirements for full credit.
c763dd80-06d7-443b-ac32-89bd69b88d46,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,3,"[partial] The student clearly identifies 'cheap mistakes' (low risk, skip vs. loan loss) with a strong Spotify-vs-loan contrast. They also gesture at a second condition with 'feedback-rich environment' (dense interactions), but the justification blurs into the same low-stakes argument rather than contrasting interaction density (many songs streamed vs. one loan application). The personalization point is true but isn't one of the four conditions. Strong on one condition, weaker contrast on the second — fits the 'partial' tier."
275248dc-536f-41e0-9a4c-4e7bb726466e,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,5,"[full] The student clearly names the aggregate vs. subgroup (unit-of-analysis) mismatch, explaining how platform-level accuracy can hide poor performance on engineering jobs. They request a specific subgroup breakdown (confusion matrix / precision & recall by job family). They also connect it to the decision by noting the business cost of wrong recommendations in that segment, satisfying all three criteria for full credit."
020c7f58-ec3c-4a7e-ac60-6ff7e6892fce,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,851e31ca-15ec-4b77-9358-e186b2031428,32,5,5,"[full] The student names Simpson's paradox, asks the correct diagnostic question (breakdown by case severity/risk factors), explains the mechanism (B may have harder cases), and explicitly states the risk of reassignment (moving critical patients away from a doctor who may be best suited for them). Bonus insight on unit of observation and risk-adjusted metrics. Meets all criteria for full credit."
8b769f35-9e53-4c84-9fd7-cf3e6714cbaf,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] Student correctly answers 'lower than 0.5', explains the cost asymmetry (FN much more expensive than FP), and ties the threshold to action (flag more transactions, accept extra service cost, favor recall). All three rubric elements for full credit are present."
65cd3dc1-313a-493d-aa2b-51ac671c0500,c829eb08-1ff8-4063-b5a0-65eafe5f28d5,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,5,"[full] The student clearly identifies the closed-loop/popularity mechanism ('songs that get recommended receive more listens, and those listens make the model even more confident recommending them again'), explains why metrics still look good ('popular tracks are safe predictions' while niche songs are starved of exposure), and proposes reasonable mitigations (reserved exploration slots and monitoring catalog coverage). All three rubric components for full credit are present."
ba34594c-661a-447c-8cc8-8ea8c543f64e,cd6233ec-192e-449f-a012-129abfd7eaf7,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,2,"[partial-low] The definition is correct — the student clearly states a unit of observation is what each row represents. However, the example misses the point of the question, which asks how the SAME dataset could be analyzed at two different units (e.g., event vs. candidate). Instead, the student describes how different datasets could share a feature, which doesn't demonstrate understanding of regrouping or aggregating one dataset to different levels."
90798549-b2c3-4c78-ab37-1a87804f098b,cd6233ec-192e-449f-a012-129abfd7eaf7,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,3.5,"[full] The student clearly identifies the feedback loop (rejected applicants never generate outcomes, so the model only sees approved-like applicants) and notes the consequence (bias toward applicants similar to previously-approved ones). The compounding/narrowing-over-time aspect is implied via 'feed-back loop' but not explicitly developed, so I'm awarding near-full rather than a clean 4. Strong answer overall that captures the selection mechanism without attributing it to programming."
bd39e1d1-cd62-451a-b988-ed340424545c,cd6233ec-192e-449f-a012-129abfd7eaf7,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,1.5,"[minimal] The student gestures at the idea that data can mislead and that other factors matter, but doesn't articulate the core insight that conclusions depend on what's in the model/level of analysis. They don't unify the three phenomena (Simpson's, sign-flip, controlling) as facets of the same operation. It's slightly more than 'minimal' because they hint at considering other variables, but it falls short of the 'depends on the model' insight required for partial-low."
fdc349b3-1ac5-4ab9-a933-917f31077427,cd6233ec-192e-449f-a012-129abfd7eaf7,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,4,"[full] The student correctly identifies that training-attendance absorbs the gender effect (calling it a confounder) and explains the mediation clearly: one gender has lower attendance, which is what drives the promotion gap. They also shift the diagnosis upstream — the issue is the attendance gap, not the promotion decision itself. This satisfies both the concept and the diagnostic-shift requirements for full credit."
b2eca195-1655-4aca-9dd1-b206d057364b,cd6233ec-192e-449f-a012-129abfd7eaf7,59aea710-0446-4698-9f69-e90e69d11a15,25,4,0,"[none] The student reverses the definitions: bias actually causes underfitting and variance causes overfitting, but the student claims the opposite. Additionally, 'feed the model a larger training dataset' is explicitly flagged as the wrong fix for bias. Per the rubric, reversing definitions and/or proposing 'collect more data' as the fix for bias warrants 0 points."
e4ef8527-f47f-4a98-9ffe-ff6a35431525,cd6233ec-192e-449f-a012-129abfd7eaf7,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,4,[full] The student clearly identifies memorization as the alternative to learning the pattern (matching the multiple-rules-fit concept in plain language) and connects this to the train/test split's purpose of evaluating on unseen data to verify generalization. Both required pieces of the full-credit rubric are present.
4172322b-b35f-46cb-93f5-7e728d686eaf,cd6233ec-192e-449f-a012-129abfd7eaf7,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,2,"[partial-low] The student touches on the idea that residuals carry signal beyond noise — specifically that they indicate missing features — which is a partial conceptual point. However, they don't quite reach the key insight that residuals can themselves *be* the variable of interest (constructing an unmeasurable quantity). The example is also somewhat off: a high residual for a single observation wouldn't typically diagnose a missing feature like sex, and the example doesn't demonstrate using residuals to measure something unmeasurable. Awarding 2 for partial engagement with the concept but a weak/imprecise example."
14839fab-d0e2-449d-9473-1fede7e98a9c,cd6233ec-192e-449f-a012-129abfd7eaf7,e1ee87df-b151-4757-8f10-071290f018df,28,4,3.5,"[full] The student correctly frames both sides of the tradeoff (recall when false negatives cost more, precision when false positives cost more) and provides a clear concrete example for recall (infectious disease testing). The precision example is a bit muddled — the scammer example actually suggests recall matters more since failing to catch a scammer costs 10x more, which slightly undercuts the framing. Still, the conceptual framing is correct and the recall example is strong, so this earns near-full credit."
aedd999c-aeca-43e0-a1ff-f44de1667bde,cd6233ec-192e-449f-a012-129abfd7eaf7,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,2,"[partial-low] The student captures the core intuition that as features grow, no two observations look alike (the uniqueness/distance-flattening idea) using a plain-language coin-vs-dice analogy. However, they do not name the curse of dimensionality, and the explanation stops at 'over-complexity of features' rather than connecting it to similarity/nearest-neighbor breaking down. This fits the partial-low tier: mechanism is partially there but the name is missing and the elaboration is shaky."
7aaa2b06-7bfe-45ae-88d8-dea1bb57ba31,cd6233ec-192e-449f-a012-129abfd7eaf7,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,1.5,"[minimal] The student correctly identifies 'cheap mistakes' as a condition Spotify satisfies (wrong recommendation is uncostly), though they don't explicitly contrast with the high cost of bad loan decisions. The second 'condition' about categorical vs numerical recommendations is not one of the four course conditions and doesn't reflect the recommender-system framework. Credit is given for one condition named with light justification, but the second is off-target."
6785681f-5681-47dc-9fe4-223d11aa9a03,cd6233ec-192e-449f-a012-129abfd7eaf7,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,4,"[strong] The student correctly identifies the aggregate-vs-subgroup mismatch (high accuracy in some industries averaging down with poor performance in others) and requests the right diagnostic: accuracy broken down by job subcategory. However, they don't explicitly connect this to the shipping decision (i.e., that the action happens at the recruiter/subgroup level so the metric should match), so this lands at strong rather than full."
a74be143-1113-41d1-9078-a7f78fe88163,cd6233ec-192e-449f-a012-129abfd7eaf7,851e31ca-15ec-4b77-9358-e186b2031428,32,5,5,"[full] The student names Simpson's paradox explicitly, identifies the correct diagnostic move (comparing survival rates for similar/comparable procedures, recognizing B may handle harder cases), and articulates the risk that B may actually be as skilled or more skilled than A on equivalent cases — implying reassignment would be a mistake. All three rubric elements are present."
2550b1b5-67ac-4d55-ab57-d66b0b5a7f35,cd6233ec-192e-449f-a012-129abfd7eaf7,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,5,"[full] The student correctly answers 'lower than 0.5', identifies the 40x cost asymmetry, and connects this to the action of prioritizing reduction of false negatives. This satisfies all three components of the full-credit rubric: correct direction, cost asymmetry explanation, and reasoning tying threshold to cost."
6ac00ac5-083c-40a8-a662-95eba15901f6,cd6233ec-192e-449f-a012-129abfd7eaf7,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,3.5,"[strong] The student clearly identifies the closed-loop feedback mechanism (recommend → listen → recommend same songs), which earns the core concept. They propose a mitigation (weighting by listening frequency to distinguish genuine preference from exposure-driven listening), which is a reasonable if somewhat indirect remedy. However, they don't explain why standard metrics still look good (the metric blindspot on the long tail), so they fall short of full credit but exceed the 'partial' tier."
ba269a5e-ccc8-46b7-82d6-c6a97fa1677f,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,1,"[minimal] The definition is vague ('the thing we focus on') and doesn't clearly tie to what one row represents. The example confuses unit of observation with variables/features (loan amount, gender of applicants are columns, not units), which is one of the flagged common wrong answers. Credit is given for being on the right track with 'the person who applied' as a possible unit, but the second 'unit' is not actually a different unit of observation."
3b4fbd23-f3d0-435c-93c8-2615030531cb,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2,"[partial-low] The student correctly identifies the selection mechanism—the model only learns from approved applicants and ignores the rest, narrowing the training data. However, they don't explain the compounding/feedback consequence over successive retrains (that bias gets worse over time as the data narrows further toward the model's existing preferences). This fits the partial-low tier: names the mechanism but misses the compounding consequence."
1633e9cd-1ae8-4a80-b56a-82bd643c34c0,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,2,"[partial-low] The student captures part of the insight — that conclusions can flip depending on how you slice or aggregate the data — which touches the Simpson's paradox angle. However, they don't unify all three phenomena (sign-flip and 'controlling for' aren't addressed) and don't articulate that this is one underlying operation about what's included in the model. This fits the partial-low tier."
3c999305-536b-40bd-895a-ec6c61be0360,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,1,"[minimal] The student vaguely notes that training-attendance also impacts promotion, which is the 'training matters more than gender' level of engagement. They don't explain that the gender effect is mediated/absorbed by attendance, nor do they discuss what this means for the diagnosis (that bias may have shifted upstream rather than being at the promotion step). The first sentence is also somewhat garbled and doesn't engage with the diagnostic question."
cd737790-bcb0-412f-afcf-4ad8ed502a84,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,59aea710-0446-4698-9f69-e90e69d11a15,25,4,0,"[none] The student reverses the definitions, explicitly stating 'Bias comes from the data; variance comes from the model,' which is the opposite of correct. No fixes are provided for either problem. Per the rubric, reversing the definitions warrants 0 points."
c0a0a09e-5a21-4cbb-ad76-b93f71ef5ce6,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,1.5,"[partial-low] The student gestures at the idea that fitting one training example doesn't mean the model captured the general pattern (the example might be a special case), which is adjacent to the memorization-vs-generalization point. However, they don't articulate that multiple rules can fit the same data, and they make no connection to the train/test split or why a held-out sample is needed. This falls between minimal and partial-low."
c8e3e81e-0995-4eac-a9b9-478149938006,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,1,"[minimal] The student defines residuals as the gap between predictions and reality and frames them as a measure of model accuracy, which is the 'leftover error' framing. They do not engage with the key idea that residuals can themselves be the variable of interest (capturing something unmeasurable like celebrity appeal). The house-pricing example just restates the definition rather than showing residuals as a constructed quantity of interest."
aa322167-1a9d-4343-88ed-70163f63a950,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,e1ee87df-b151-4757-8f10-071290f018df,28,4,0.5,"[minimal] The student appears to be defining recall (40% of actual churners flagged) but doesn't actually answer when to prefer recall vs precision, gives no business examples for either side, and the response is incomplete/cut off. There's a hint of understanding what recall measures, but no framing of cost-of-miss vs cost-of-false-alarm and no concrete examples, so this falls below even the minimal tier."
356025e8-8a25-4607-a387-19ef3cfbd217,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,3.5,[full] The student correctly identifies the mechanism: adding features makes every customer unique and hard to match on shared features. They name it 'Dimension problems' which is close to but not exactly 'curse of dimensionality' — the concept is clearly understood even if the precise term is imprecise. I'm awarding 3.5 to reward the solid mechanism while slightly docking for the imprecise naming.
62b4391b-891e-46c3-936e-c8b7ea115f1a,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,2,"[partial-low] The student correctly identifies the 'cheap mistakes' condition with a clear contrast (loan errors are very costly, implying Spotify's are not). The second point about Spotify combining 'lots of metrics' is vague and doesn't clearly map to latent taste, dense interactions, or vast catalog, nor does it contrast with loans. So one condition is named and justified well, the second is named weakly without a clear contrast."
0c98cf43-9da1-4d70-8f44-3c9b3bd8c469,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,2,"[partial-low] The student recognizes that the 73% is overall while the recruiter's experience is more specific, which gestures at the aggregate-vs-subgroup distinction but doesn't clearly name the unit-of-analysis mismatch. Critically, they do NOT request the right diagnostic information — instead of asking for a subgroup performance breakdown (by job category, seniority, etc.), they ask about the cost of wrong recommendations, which is a different question entirely. This earns partial-low credit for sensing that subgroups can differ but missing the right diagnostic move."
343d04c3-ec61-400d-84a6-f115b5be6040,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,851e31ca-15ec-4b77-9358-e186b2031428,32,5,4.5,"[strong-plus] The student correctly identifies the case-mix mechanism in plain language: Doctor B may be treating severe cases (making 75% impressive) while Doctor A treats easier cases. They ask the right diagnostic question (what causes the difference) and articulate the mechanism well. They don't explicitly name Simpson's paradox or state the consequence (removing the best critical-case doctor), but the reasoning clearly implies B is likely the better doctor for severe cases. Strong answer between tiers 4 and 5."
0bfd1046-d7b8-4434-9b9f-cf8ee3953649,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,4,"[strong] The student correctly answers 'lower than 0.5' and identifies the cost asymmetry between false positives and false negatives, concluding the bank should focus on reducing false negatives. However, the explanation doesn't quantify the asymmetry (40x) or clearly connect how lowering the threshold leads to flagging more cases. This matches the 'strong' tier: correct direction and asymmetry noted, but abbreviated reasoning."
f998be66-cf54-4fa7-8962-980c9fd808db,e5ebc0fe-33b4-4fea-b289-8de3d0ac20fe,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,2,"[partial-low] The student gestures at a feedback-like idea (the model keeps using historical data) but doesn't clearly articulate the closed-loop mechanism where the model's own recommendations shape future training data, causing popular items to compound. The mitigation ('input new data') is vague and doesn't name exploration, diversity injection, or coverage monitoring. There's also no mention of why standard metrics still look good. This fits partial-low: vaguely describes a feedback effect with a weak mitigation."
00d37c45-838b-4179-a215-ff078c5caab9,f26faab0-bc41-4968-8e30-3eca2745cac0,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,2,"[partial-low] The definition is correct — the student identifies the unit of observation as what each row represents. However, the example only names possible single units (a person, a car) rather than showing how the same dataset could support two different units of observation. Per the rubric, a correct definition with a vague/single-unit example earns partial-low credit."
6f2b249c-53f7-4e73-90e8-c3435f50caf7,f26faab0-bc41-4968-8e30-3eca2745cac0,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,2.5,"[partial] The student correctly identifies the selection mechanism: the bank only uses data from approved applicants and rejected applicants are not analyzed. However, the answer is vague about the compounding consequence over successive retrains — it says bias happens 'over time' but doesn't explain how the training data narrows or how bias progressively worsens. This sits between partial-low and partial; I'm awarding 2.5 since the mechanism is named clearly but the compounding feedback dynamic is only weakly implied."
ea1561ee-8e6c-4adb-b8e3-04b1fceeadf4,f26faab0-bc41-4968-8e30-3eca2745cac0,0cbd4c8c-8016-424c-8c37-945da6aacec8,23,4,0,"[none] The student's answer is just 'theI', which is not a substantive response. It contains no identification of the core insight, no mention of any of the three phenomena, and no articulation of the underlying operation. No credit can be awarded."
b6257099-42ca-472c-821d-8ff6457e0316,f26faab0-bc41-4968-8e30-3eca2745cac0,8e8f837b-b9d4-41ff-9c87-d39a139d8541,24,4,1,"[minimal] The student vaguely notes that gender alone isn't enough and more variables are needed, but doesn't engage with the actual diagnosis question — they don't mention training attendance specifically, don't explain that the gender effect is absorbed/mediated by it, and don't address what this means for the 'gender bias' claim. This matches the 'minimal' tier of acknowledging that other factors matter without engaging with the diagnosis."
a0f2452d-9942-40a5-a3b9-6b19ca11b95f,f26faab0-bc41-4968-8e30-3eca2745cac0,59aea710-0446-4698-9f69-e90e69d11a15,25,4,1.5,"[minimal] The student's first attempt at definitions is vague and somewhat conflates the two concepts ('accuracy between training and test' is not quite right for bias). They then drop in the correct buzzwords 'specification problem' and 'sample sensitivity' but provide no elaboration showing understanding, and critically they offer NO fixes for either bias or variance. Per the rubric, missing both fixes and having shaky definitions puts this between minimal (1) and partial-low (2)."
331a95f9-653c-47bb-9366-5def95167951,f26faab0-bc41-4968-8e30-3eca2745cac0,bf20a1f1-55e5-4d0b-837a-b95220c19b35,26,4,1,"[minimal] The student gestures at the idea that training fit doesn't guarantee test performance, but their explanation conflates this with selection bias (the hospital example is about training data being filtered, not about multiple rules fitting the same data). They don't articulate the memorization-vs-generalization idea, nor do they explain what the test set actually reveals. Credit is minimal for recognizing that training fit alone isn't enough."
30c7bf54-7c8b-4d8c-bce8-430ce1c8d493,f26faab0-bc41-4968-8e30-3eca2745cac0,6071629d-df03-49a2-b4cc-ad2591f60310,27,4,2,"[partial-low] The student grasps the conceptual point that residuals contain 'special' information beyond what coefficients capture — this shows understanding that residuals carry signal, not just noise. However, the answer is vague ('special situations') and provides no concrete example like the soccer auction celebrity appeal or analogous case. Without an example and with only loose articulation of why the leftover is interesting, this lands at partial-low rather than partial."
3aae167e-9637-4d0c-b2f0-b61da6ffdb2d,f26faab0-bc41-4968-8e30-3eca2745cac0,e1ee87df-b151-4757-8f10-071290f018df,28,4,0,"[none] The student's answer does not engage with the cost-of-miss vs cost-of-false-alarm trade-off at all. There is no example given for either side, and the stated criterion ('when I have enough professional information') is not a coherent framing of when recall or precision matters. This fails to define the concepts or connect them to business contexts."
aaa27ed4-e28e-4bfa-851b-b2f815b15fd2,f26faab0-bc41-4968-8e30-3eca2745cac0,44763eed-6502-4cd3-82dd-f8a5c538e67a,29,4,1.5,"[minimal] The student gestures at the right intuition (similarity weakens as dimensions grow) but doesn't explain the mechanism — that distances between points flatten and every observation becomes unique. They also fail to name the curse of dimensionality. It's slightly more than 'minimal' because they correctly identify that similarity itself degrades, not just that there are 'too many features,' but it lacks the depth for partial-low (2)."
f58e36b9-c4e8-4084-9af5-5b206fb4401d,f26faab0-bc41-4968-8e30-3eca2745cac0,667c7bd9-4b15-48b6-89fe-7ada3d7c570f,30,4,0,"[none] The student's answer 'Niche part and general recommendation' does not name any of the four conditions (latent taste, dense interactions, vast catalog, cheap mistakes) nor explain any contrast between Spotify and loan approval. The response is too vague to demonstrate understanding of the recommender system conditions covered in class."
fc5bf5f5-e91f-4584-865c-5917de0a0d8d,f26faab0-bc41-4968-8e30-3eca2745cac0,b0dd4e38-0fa5-4799-bf07-df61264a48f5,31,5,0,"[none] The student's answer misinterprets the question as being about selection bias / data coverage (engagement levels) rather than the unit-of-analysis mismatch between platform-wide accuracy and subgroup (engineering jobs) accuracy. They do not recognize that both claims can be true simultaneously due to uneven performance across job categories, nor do they request a subgroup performance breakdown. This matches the 'none' tier."
3ae7d91d-a8d7-4e1e-875d-3730df007382,f26faab0-bc41-4968-8e30-3eca2745cac0,851e31ca-15ec-4b77-9358-e186b2031428,32,5,3,"[partial] The student asks the right diagnostic question about case severity ('how's the serious level for these patients'), which gets at the case-mix issue. However, they don't explicitly articulate Simpson's paradox or the mechanism by which the aggregate could reverse, nor do they state the risk that reassigning critical cases could remove the best critical-case doctor. The sample-size question is secondary. This fits the 'partial' tier at 3 points."
608aa77f-6280-4dc2-95d6-ec778db23d7d,f26faab0-bc41-4968-8e30-3eca2745cac0,f8d39cba-5276-4ab6-883f-2a09616d2477,33,5,0,"[none] The student selected 'exactly 0.5 because that's the standard convention,' which is precisely the trap the question warns against. There is no engagement with the cost asymmetry between false positives ($20) and false negatives ($800), and no reasoning connecting threshold to expected cost. Per the rubric, this answer earns 0 points."
59594296-4b98-4ae2-9e80-4c41badee32d,f26faab0-bc41-4968-8e30-3eca2745cac0,eb99791e-8692-4dbd-b0bf-4c835a921c63,34,5,1,"[minimal] The student gestures at popular vs. niche but doesn't articulate the feedback/closed-loop mechanism (where surfaced items get more interactions which reinforces their ranking), doesn't explain why standard metrics still look good, and offers no mitigation. This matches the 'minimal' tier: notes popularity dominance without the loop or metric-blindspot insight."
95ed49ee-c6cd-43ed-8b81-5cbef850dfa0,f75e4795-61f9-4af3-8d55-971528627d4d,45c3ceae-f884-4741-912b-a2caf5ce30e1,21,4,4,"[full] The student clearly defines unit of observation as 'what each row in the dataset represents,' which matches the rubric's full-credit definition. The example contrasts two valid units (customer vs. transaction) derivable from the same sales dataset, parallel to the event-vs-candidate example in the model answer. Both pieces of the 2+2 rubric are satisfied."
e8205e0b-ef60-45b9-8025-f837918192dc,f75e4795-61f9-4af3-8d55-971528627d4d,5fcb1ea2-216d-4b43-8c45-6b8afa0b851f,22,4,3,"[partial] The student correctly identifies the feedback loop mechanism (model only learns from approved applicants, not rejected ones) and notes that bias compounds over time as the pattern repeats. However, the explanation of the consequence is somewhat thin — it doesn't fully articulate why training data narrows or how the model becomes blinder to rejected applicants. Solid grasp of the core idea but lacks elaboration, fitting the 'partial' tier."
